"Customer ID","Purchase Date","Product Category","Product Price",Quantity,"Total Purchase Amount","Payment Method","Customer Age",Returns,"Customer Name",Age,Gender,Churn,"Total Amount",Stage_ProductInterest,Stage_Intent,Stage_Purchase,Stage_Return,Stage_Churn
45612,19-12-2020,Electronics,261,5,1109,"Credit Card",49,1,"Brandon Lee",49,Male,0,1305,1,1,1,1,0
45612,18-03-2023,Clothing,369,1,3037,PayPal,49,1,"Brandon Lee",49,Male,0,369,1,1,1,1,0
45612,10-08-2020,Home,316,4,1182,"Credit Card",49,0,"Brandon Lee",49,Male,0,1264,1,1,1,0,0
45612,04-12-2020,Home,48,5,1533,Cash,49,0,"Brandon Lee",49,Male,0,240,1,1,1,0,0
20426,05-07-2022,Books,39,2,2027,PayPal,26,0,"Sarah Flowers",26,Female,0,78,1,1,1,0,0
20426,09-03-2023,Books,498,2,403,PayPal,26,1,"Sarah Flowers",26,Female,0,996,1,1,1,1,0
20426,05-05-2023,Clothing,310,5,4031,Cash,26,1,"Sarah Flowers",26,Female,0,1550,1,1,1,1,0
20426,12-09-2020,Home,488,2,4335,"Credit Card",26,1,"Sarah Flowers",26,Female,0,976,1,1,1,1,0
43648,20-07-2020,Electronics,393,1,4212,"Credit Card",35,0,"Sydney Mcguire",35,Female,0,393,1,1,1,0,0
43648,24-04-2023,Books,353,3,1919,Cash,35,1,"Sydney Mcguire",35,Female,0,1059,1,1,1,1,0
43648,04-07-2021,Electronics,438,2,1795,"Credit Card",35,1,"Sydney Mcguire",35,Female,0,876,1,1,1,1,0
43648,05-06-2023,Home,96,2,4158,"Credit Card",35,0,"Sydney Mcguire",35,Female,0,192,1,1,1,0,0
6460,12-04-2022,Books,52,5,1121,PayPal,56,0,"Tyler Fernandez",56,Male,0,260,1,1,1,0,0
6460,11-02-2021,Books,346,3,1209,PayPal,56,0,"Tyler Fernandez",56,Male,0,1038,1,1,1,0,0
6460,20-09-2022,Home,351,3,2629,"Credit Card",56,1,"Tyler Fernandez",56,Male,0,1053,1,1,1,1,0
6460,06-11-2022,Clothing,183,1,1051,Cash,56,1,"Tyler Fernandez",56,Male,0,183,1,1,1,1,0
6460,29-04-2021,Clothing,459,4,899,Cash,56,0,"Tyler Fernandez",56,Male,0,1836,1,1,1,0,0
6460,15-09-2021,Home,28,5,3411,"Credit Card",56,0,"Tyler Fernandez",56,Male,0,140,1,1,1,0,0
6460,20-05-2023,Books,388,2,4655,PayPal,56,0,"Tyler Fernandez",56,Male,0,776,1,1,1,0,0
6460,08-05-2023,Clothing,35,3,3254,PayPal,56,0,"Tyler Fernandez",56,Male,0,105,1,1,1,0,0
6460,25-07-2020,Clothing,402,2,4612,PayPal,56,0,"Tyler Fernandez",56,Male,0,804,1,1,1,0,0
6460,18-01-2020,Electronics,97,2,2446,"Credit Card",56,0,"Tyler Fernandez",56,Male,0,194,1,1,1,0,0
6460,12-11-2020,Electronics,237,2,901,PayPal,56,0,"Tyler Fernandez",56,Male,0,474,1,1,1,0,0
37543,01-04-2022,Clothing,300,5,474,PayPal,23,1,"Paul Hicks",23,Female,0,1500,1,1,1,1,0
37543,28-07-2023,Books,260,3,690,Cash,23,0,"Paul Hicks",23,Female,0,780,1,1,1,0,0
37543,10-10-2021,Clothing,226,4,1105,Cash,23,0,"Paul Hicks",23,Female,0,904,1,1,1,0,0
37543,25-05-2022,Clothing,86,2,2966,PayPal,23,1,"Paul Hicks",23,Female,0,172,1,1,1,1,0
37543,17-12-2020,Clothing,303,3,4251,Cash,23,0,"Paul Hicks",23,Female,0,909,1,1,1,0,0
37543,22-10-2021,Books,474,3,5023,Cash,23,0,"Paul Hicks",23,Female,0,1422,1,1,1,0,0
6501,10-07-2021,Books,179,3,2419,PayPal,42,1,"Sara Flores",42,Female,0,537,1,1,1,1,0
6501,11-12-2020,Books,305,2,1481,Cash,42,1,"Sara Flores",42,Female,0,610,1,1,1,1,0
6501,01-06-2021,Books,82,4,4209,PayPal,42,1,"Sara Flores",42,Female,0,328,1,1,1,1,0
4919,11-10-2020,Electronics,26,3,3705,"Credit Card",20,0,"Michael Jimenez",20,Male,0,78,1,1,1,0,0
4919,06-10-2022,Electronics,286,3,1830,"Credit Card",20,0,"Michael Jimenez",20,Male,0,858,1,1,1,0,0
4919,05-06-2023,Electronics,207,3,4176,Cash,20,0,"Michael Jimenez",20,Male,0,621,1,1,1,0,0
4919,03-12-2020,Electronics,451,5,3266,"Credit Card",20,1,"Michael Jimenez",20,Male,0,2255,1,1,1,1,0
5538,30-04-2020,Electronics,247,1,2373,"Credit Card",31,0,"Lisa Walters",31,Female,0,247,1,1,1,0,0
5538,10-01-2021,Books,300,3,1859,Cash,31,1,"Lisa Walters",31,Female,0,900,1,1,1,1,0
5538,26-07-2022,Books,398,3,1991,"Credit Card",31,0,"Lisa Walters",31,Female,0,1194,1,1,1,0,0
5538,28-12-2022,Electronics,111,2,1683,Cash,31,0,"Lisa Walters",31,Female,0,222,1,1,1,0,0
9687,03-11-2021,Books,215,2,4057,"Credit Card",64,1,"Sherri Jones",64,Female,0,430,1,1,1,1,0
9687,16-12-2020,Home,306,1,945,PayPal,64,0,"Sherri Jones",64,Female,0,306,1,1,1,0,0
9687,24-09-2021,Home,473,4,2402,PayPal,64,1,"Sherri Jones",64,Female,0,1892,1,1,1,1,0
9687,16-07-2023,Clothing,38,3,2354,Cash,64,1,"Sherri Jones",64,Female,0,114,1,1,1,1,0
9687,17-09-2021,Books,305,4,499,Cash,64,0,"Sherri Jones",64,Female,0,1220,1,1,1,0,0
33654,01-03-2020,Books,379,1,3162,PayPal,31,0,"James Crane",31,Male,0,379,1,1,1,0,0
33654,06-04-2021,Electronics,257,3,854,Cash,31,0,"James Crane",31,Male,0,771,1,1,1,0,0
45363,23-11-2022,Clothing,423,3,2679,Cash,69,1,"Debra Brown",69,Female,0,1269,1,1,1,1,0
45363,13-06-2021,Books,84,1,1382,PayPal,69,0,"Debra Brown",69,Female,0,84,1,1,1,0,0
45363,14-03-2020,Home,441,2,3740,Cash,69,1,"Debra Brown",69,Female,0,882,1,1,1,1,0
45363,26-12-2021,Clothing,187,2,1531,PayPal,69,0,"Debra Brown",69,Female,0,374,1,1,1,0,0
5737,01-01-2022,Clothing,41,2,1625,Cash,56,1,"Jennifer Taylor",56,Male,0,82,1,1,1,1,0
5737,26-07-2020,Clothing,147,2,3836,"Credit Card",56,0,"Jennifer Taylor",56,Male,0,294,1,1,1,0,0
5737,23-03-2023,Clothing,142,5,851,"Credit Card",56,1,"Jennifer Taylor",56,Male,0,710,1,1,1,1,0
41540,13-07-2020,Home,385,4,2869,PayPal,68,0,"John Turner",68,Female,1,1540,1,1,1,0,0
41540,12-04-2022,Electronics,313,1,1404,PayPal,68,0,"John Turner",68,Female,1,313,1,1,1,0,0
41540,25-06-2021,Clothing,51,2,4216,PayPal,68,0,"John Turner",68,Female,1,102,1,1,1,0,0
41540,29-05-2020,Clothing,489,5,1499,"Credit Card",68,0,"John Turner",68,Female,1,2445,1,1,1,0,0
41540,27-02-2022,Clothing,368,4,3581,Cash,68,0,"John Turner",68,Female,1,1472,1,1,1,0,0
41540,30-01-2021,Home,299,3,2242,PayPal,68,1,"John Turner",68,Female,1,897,1,1,1,1,0
41540,25-07-2022,Electronics,148,1,1814,"Credit Card",68,0,"John Turner",68,Female,1,148,1,1,1,0,0
